payment_id,customer_id,decision_number,decision_type,selected_action,failure_class,reasons,probabilities,expected_values,fallback_used,risk_checks_passed,policy_version,dry_run
TXN0000035734,C003786,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.4669413, ""payment_link"": 0.62880194, ""retry_payment"": 0.58525783, ""whatsapp_reminder"": 0.65759349}","{""escalate_to_merchant"": 124.42, ""payment_link"": 190.22, ""retry_payment"": 184.28, ""whatsapp_reminder"": 201.68}",True,True,recovery_policy_v3,True
TXN0000155186,C009332,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:167.01"", ""probability_margin:0.07443932""]","{""escalate_to_merchant"": 0.37940416, ""payment_link"": 0.5454151, ""retry_payment"": 0.47097579, ""whatsapp_reminder"": 0.54063183}","{""escalate_to_merchant"": 866.98, ""payment_link"": 1271.27, ""retry_payment"": 1104.26, ""whatsapp_reminder"": 1262.28}",False,True,recovery_policy_v3,True
TXN0000139897,C000477,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:15.48"", ""probability_margin:0.04127055""]","{""escalate_to_merchant"": 0.47719789, ""payment_link"": 0.65068108, ""retry_payment"": 0.60941052, ""whatsapp_reminder"": 0.64024079}","{""escalate_to_merchant"": 246.53, ""payment_link"": 359.24, ""retry_payment"": 343.75, ""whatsapp_reminder"": 355.55}",False,True,recovery_policy_v3,True
TXN0000139897,C000477,2,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.47719789, ""payment_link"": 0.65068108, ""retry_payment"": 0.60941052, ""whatsapp_reminder"": 0.64024079}","{""escalate_to_merchant"": 246.53, ""payment_link"": 354.24, ""retry_payment"": 343.75, ""whatsapp_reminder"": 355.55}",True,True,recovery_policy_v3,True
TXN0000007618,C000666,1,allow,payment_link,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:60.92"", ""probability_margin:0.03735876""]","{""escalate_to_merchant"": 0.38001427, ""payment_link"": 0.58340049, ""retry_payment"": 0.52522314, ""whatsapp_reminder"": 0.54604173}","{""escalate_to_merchant"": 617.6, ""payment_link"": 975.53, ""retry_payment"": 885.15, ""whatsapp_reminder"": 914.61}",False,True,recovery_policy_v3,True
TXN0000013721,C006898,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.48400828, ""payment_link"": 0.64077038, ""retry_payment"": 0.64371872, ""whatsapp_reminder"": 0.6450237}","{""escalate_to_merchant"": 156.5, ""payment_link"": 229.29, ""retry_payment"": 238.39, ""whatsapp_reminder"": 233.13}",True,True,recovery_policy_v3,True
TXN0000009062,C000628,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.35803363, ""payment_link"": 0.45848712, ""retry_payment"": 0.45899147, ""whatsapp_reminder"": 0.47203794}","{""escalate_to_merchant"": 47.68, ""payment_link"": 82.07, ""retry_payment"": 90.18, ""whatsapp_reminder"": 87.07}",True,True,recovery_policy_v3,True
TXN0000031689,C008676,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.46568936, ""payment_link"": 0.62887561, ""retry_payment"": 0.61503625, ""whatsapp_reminder"": 0.65542603}","{""escalate_to_merchant"": 574.81, ""payment_link"": 798.99, ""retry_payment"": 789.17, ""whatsapp_reminder"": 835.44}",True,True,recovery_policy_v3,True
TXN0000099818,C008567,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:69.33"", ""probability_margin:0.03552079""]","{""escalate_to_merchant"": 0.47580945, ""payment_link"": 0.66600239, ""retry_payment"": 0.6304816, ""whatsapp_reminder"": 0.68833458}","{""escalate_to_merchant"": 1010.84, ""payment_link"": 1438.89, ""retry_payment"": 1369.56, ""whatsapp_reminder"": 1489.75}",False,True,recovery_policy_v3,True
TXN0000099818,C008567,2,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.47580945, ""payment_link"": 0.66600239, ""retry_payment"": 0.6304816, ""whatsapp_reminder"": 0.68833458}","{""escalate_to_merchant"": 1010.84, ""payment_link"": 1433.89, ""retry_payment"": 1369.56, ""whatsapp_reminder"": 1489.75}",True,True,recovery_policy_v3,True
TXN0000114207,C009750,1,allow,whatsapp_reminder,customer_decline,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:26.98"", ""probability_margin:0.02052361""]","{""escalate_to_merchant"": 0.48625472, ""payment_link"": 0.65302199, ""retry_payment"": 0.62585258, ""whatsapp_reminder"": 0.6735456}","{""escalate_to_merchant"": 560.94, ""payment_link"": 775.89, ""retry_payment"": 751.15, ""whatsapp_reminder"": 802.87}",False,True,recovery_policy_v3,True
TXN0000114207,C009750,2,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.48625472, ""payment_link"": 0.65302199, ""retry_payment"": 0.62585258, ""whatsapp_reminder"": 0.6735456}","{""escalate_to_merchant"": 560.94, ""payment_link"": 775.89, ""retry_payment"": 751.15, ""whatsapp_reminder"": 787.87}",True,True,recovery_policy_v3,True
TXN0000047114,C004191,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:44.10299587249756"", ""probability_margin:0.004859447479248047""]","{""escalate_to_merchant"": 0.42688006, ""payment_link"": 0.63367265, ""retry_payment"": 0.62881321, ""whatsapp_reminder"": 0.66716063}","{""escalate_to_merchant"": 4552.01, ""payment_link"": 6783.24, ""retry_payment"": 6739.14, ""whatsapp_reminder"": 7144.55}",True,True,recovery_policy_v3,True
TXN0000138593,C008848,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:8.94053030014038"", ""probability_margin:0.007304072380065918""]","{""escalate_to_merchant"": 0.40793917, ""payment_link"": 0.56094295, ""retry_payment"": 0.5164187, ""whatsapp_reminder"": 0.56824702}","{""escalate_to_merchant"": 348.67, ""payment_link"": 502.82, ""retry_payment"": 470.04, ""whatsapp_reminder"": 511.76}",True,True,recovery_policy_v3,True
TXN0000138593,C008848,2,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.40793917, ""payment_link"": 0.56094295, ""retry_payment"": 0.5164187, ""whatsapp_reminder"": 0.56824702}","{""escalate_to_merchant"": 348.67, ""payment_link"": 502.82, ""retry_payment"": 470.04, ""whatsapp_reminder"": 496.76}",True,True,recovery_policy_v3,True
TXN0000138593,C008848,3,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.40793917, ""payment_link"": 0.56094295, ""retry_payment"": 0.5164187, ""whatsapp_reminder"": 0.56824702}","{""escalate_to_merchant"": 348.67, ""payment_link"": 497.82, ""retry_payment"": 470.04, ""whatsapp_reminder"": 496.76}",False,False,recovery_policy_v3,True
TXN0000096202,C003924,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.55554712, ""payment_link"": 0.68385428, ""retry_payment"": 0.6448763, ""whatsapp_reminder"": 0.6747272}","{""escalate_to_merchant"": 423.88, ""payment_link"": 541.55, ""retry_payment"": 518.06, ""whatsapp_reminder"": 536.43}",False,False,recovery_policy_v3,True
TXN0000111638,C009255,1,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.58017141, ""payment_link"": 0.7020008, ""retry_payment"": 0.67984867, ""whatsapp_reminder"": 0.72489899}","{""escalate_to_merchant"": 42.88, ""payment_link"": 71.13, ""retry_payment"": 76.54, ""whatsapp_reminder"": 76.06}",False,False,recovery_policy_v3,True
TXN0000106447,C002999,1,stop,,customer_decline,"[""customer_opted_out""]","{""escalate_to_merchant"": 0.3720929, ""payment_link"": 0.55326831, ""retry_payment"": 0.52678931, ""whatsapp_reminder"": 0.56942374}","{""escalate_to_merchant"": 524.95, ""payment_link"": 806.73, ""retry_payment"": 775.59, ""whatsapp_reminder"": 832.86}",False,False,recovery_policy_v3,True
TXN0000084449,C009450,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.55689025, ""payment_link"": 0.71840745, ""retry_payment"": 0.63574129, ""whatsapp_reminder"": 0.70939189}","{""escalate_to_merchant"": 94.73, ""payment_link"": 143.46, ""retry_payment"": 133.68, ""whatsapp_reminder"": 143.77}",False,False,recovery_policy_v3,True
TXN0000046446,C006241,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.53856713, ""payment_link"": 0.67816198, ""retry_payment"": 0.65909165, ""whatsapp_reminder"": 0.70416725}","{""escalate_to_merchant"": 91.87, ""payment_link"": 136.16, ""retry_payment"": 140.02, ""whatsapp_reminder"": 144.05}",False,False,recovery_policy_v3,True
TXN0000202627,C005615,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.55588174, ""payment_link"": 0.72977555, ""retry_payment"": 0.68444967, ""whatsapp_reminder"": 0.71605051}","{""escalate_to_merchant"": 214.03, ""payment_link"": 302.8, ""retry_payment"": 291.31, ""whatsapp_reminder"": 299.15}",True,True,recovery_policy_v3,True
TXN0000215795,C006816,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.47470188, ""payment_link"": 0.64679283, ""retry_payment"": 0.60737115, ""whatsapp_reminder"": 0.6560657}","{""escalate_to_merchant"": 360.93, ""payment_link"": 514.84, ""retry_payment"": 490.79, ""whatsapp_reminder"": 524.63}",False,False,recovery_policy_v3,True
TXN0000091947,C005891,1,allow,whatsapp_reminder,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:47.38"", ""probability_margin:0.04319125""]","{""escalate_to_merchant"": 0.38695532, ""payment_link"": 0.53753638, ""retry_payment"": 0.53869247, ""whatsapp_reminder"": 0.58072764}","{""escalate_to_merchant"": 379.37, ""payment_link"": 550.73, ""retry_payment"": 559.93, ""whatsapp_reminder"": 598.11}",False,True,recovery_policy_v3,True
TXN0000091947,C005891,2,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.38695532, ""payment_link"": 0.53753638, ""retry_payment"": 0.53869247, ""whatsapp_reminder"": 0.58072764}","{""escalate_to_merchant"": 379.37, ""payment_link"": 550.73, ""retry_payment"": 559.93, ""whatsapp_reminder"": 583.11}",True,True,recovery_policy_v3,True
TXN0000091947,C005891,3,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.38695532, ""payment_link"": 0.53753638, ""retry_payment"": 0.53869247, ""whatsapp_reminder"": 0.58072764}","{""escalate_to_merchant"": 379.37, ""payment_link"": 545.73, ""retry_payment"": 559.93, ""whatsapp_reminder"": 583.11}",False,False,recovery_policy_v3,True
TXN0000173224,C004021,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.46525258, ""payment_link"": 0.63663065, ""retry_payment"": 0.55531341, ""whatsapp_reminder"": 0.61684144}","{""escalate_to_merchant"": 734.76, ""payment_link"": 1028.62, ""retry_payment"": 903.83, ""whatsapp_reminder"": 998.55}",False,False,recovery_policy_v3,True
TXN0000008162,C008877,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.46777526, ""payment_link"": 0.66986138, ""retry_payment"": 0.63996148, ""whatsapp_reminder"": 0.70563257}","{""escalate_to_merchant"": 1067.72, ""payment_link"": 1553.8, ""retry_payment"": 1491.95, ""whatsapp_reminder"": 1639.61}",False,False,recovery_policy_v3,True
TXN0000030213,C005249,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.43825632, ""payment_link"": 0.60318851, ""retry_payment"": 0.59605438, ""whatsapp_reminder"": 0.61872065}","{""escalate_to_merchant"": 216.04, ""payment_link"": 320.75, ""retry_payment"": 324.83, ""whatsapp_reminder"": 331.55}",True,True,recovery_policy_v3,True
TXN0000030213,C005249,2,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.43825632, ""payment_link"": 0.60318851, ""retry_payment"": 0.59605438, ""whatsapp_reminder"": 0.61872065}","{""escalate_to_merchant"": 216.04, ""payment_link"": 320.75, ""retry_payment"": 324.83, ""whatsapp_reminder"": 316.55}",False,False,recovery_policy_v3,True
TXN0000136909,C008729,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.50572222, ""payment_link"": 0.67444766, ""retry_payment"": 0.63088727, ""whatsapp_reminder"": 0.68808013}","{""escalate_to_merchant"": 237.47, ""payment_link"": 339.04, ""retry_payment"": 324.43, ""whatsapp_reminder"": 348.36}",True,True,recovery_policy_v3,True
TXN0000084345,C004438,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.40304756, ""payment_link"": 0.57662815, ""retry_payment"": 0.49294257, ""whatsapp_reminder"": 0.58599895}","{""escalate_to_merchant"": 124.53, ""payment_link"": 202.93, ""retry_payment"": 179.88, ""whatsapp_reminder"": 208.66}",False,False,recovery_policy_v3,True
TXN0000057185,C007424,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.3128058, ""payment_link"": 0.42823792, ""retry_payment"": 0.40890625, ""whatsapp_reminder"": 0.42366424}","{""escalate_to_merchant"": 215.86, ""payment_link"": 318.74, ""retry_payment"": 311.86, ""whatsapp_reminder"": 317.47}",True,True,recovery_policy_v3,True
TXN0000057185,C007424,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.3128058, ""payment_link"": 0.42823792, ""retry_payment"": 0.40890625, ""whatsapp_reminder"": 0.42366424}","{""escalate_to_merchant"": 215.86, ""payment_link"": 318.74, ""retry_payment"": 306.86, ""whatsapp_reminder"": 317.47}",False,False,recovery_policy_v3,True
TXN0000042230,C004517,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.50541008, ""payment_link"": 0.61110824, ""retry_payment"": 0.59702837, ""whatsapp_reminder"": 0.63915658}","{""escalate_to_merchant"": 168.57, ""payment_link"": 223.05, ""retry_payment"": 225.66, ""whatsapp_reminder"": 236.05}",True,True,recovery_policy_v3,True
TXN0000202716,C008319,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.52668798, ""payment_link"": 0.68727577, ""retry_payment"": 0.64572775, ""whatsapp_reminder"": 0.67274249}","{""escalate_to_merchant"": 299.97, ""payment_link"": 413.05, ""retry_payment"": 395.41, ""whatsapp_reminder"": 406.33}",True,True,recovery_policy_v3,True
TXN0000196658,C004369,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.49336463, ""payment_link"": 0.63715357, ""retry_payment"": 0.60023516, ""whatsapp_reminder"": 0.63012803}","{""escalate_to_merchant"": 45.06, ""payment_link"": 79.48, ""retry_payment"": 82.23, ""whatsapp_reminder"": 80.73}",True,True,recovery_policy_v3,True
TXN0000062001,C009212,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:95.36"", ""probability_margin:0.0533337""]","{""escalate_to_merchant"": 0.4857491, ""payment_link"": 0.66956568, ""retry_payment"": 0.61623198, ""whatsapp_reminder"": 0.67241907}","{""escalate_to_merchant"": 916.38, ""payment_link"": 1286.62, ""retry_payment"": 1191.26, ""whatsapp_reminder"": 1294.4}",False,True,recovery_policy_v3,True
TXN0000062001,C009212,2,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.4857491, ""payment_link"": 0.66956568, ""retry_payment"": 0.61623198, ""whatsapp_reminder"": 0.67241907}","{""escalate_to_merchant"": 916.38, ""payment_link"": 1281.62, ""retry_payment"": 1191.26, ""whatsapp_reminder"": 1294.4}",True,True,recovery_policy_v3,True
TXN0000239830,C005491,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.53256965, ""payment_link"": 0.68814909, ""retry_payment"": 0.64454532, ""whatsapp_reminder"": 0.68255305}","{""escalate_to_merchant"": 175.78, ""payment_link"": 248.43, ""retry_payment"": 239.99, ""whatsapp_reminder"": 248.57}",True,True,recovery_policy_v3,True
TXN0000158790,C007565,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.4993225, ""payment_link"": 0.6446119, ""retry_payment"": 0.60028052, ""whatsapp_reminder"": 0.63132811}","{""escalate_to_merchant"": 116.31, ""payment_link"": 171.43, ""retry_payment"": 166.88, ""whatsapp_reminder"": 169.92}",True,True,recovery_policy_v3,True
TXN0000158790,C007565,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.4993225, ""payment_link"": 0.6446119, ""retry_payment"": 0.60028052, ""whatsapp_reminder"": 0.63132811}","{""escalate_to_merchant"": 116.31, ""payment_link"": 171.43, ""retry_payment"": 161.88, ""whatsapp_reminder"": 169.92}",False,False,recovery_policy_v3,True
TXN0000077266,C008202,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.51771533, ""payment_link"": 0.69403452, ""retry_payment"": 0.6506564, ""whatsapp_reminder"": 0.69532144}","{""escalate_to_merchant"": 604.02, ""payment_link"": 832.25, ""retry_payment"": 787.55, ""whatsapp_reminder"": 836.07}",True,True,recovery_policy_v3,True
TXN0000077266,C008202,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.51771533, ""payment_link"": 0.69403452, ""retry_payment"": 0.6506564, ""whatsapp_reminder"": 0.69532144}","{""escalate_to_merchant"": 604.02, ""payment_link"": 832.25, ""retry_payment"": 782.55, ""whatsapp_reminder"": 836.07}",False,False,recovery_policy_v3,True
TXN0000161214,C000214,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.42265204, ""payment_link"": 0.56352162, ""retry_payment"": 0.51263583, ""whatsapp_reminder"": 0.5753296}","{""escalate_to_merchant"": 202.39, ""payment_link"": 292.17, ""retry_payment"": 272.8, ""whatsapp_reminder"": 300.78}",True,True,recovery_policy_v3,True
TXN0000099074,C008040,1,allow,payment_link,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:1055.7"", ""probability_margin:0.07280618""]","{""escalate_to_merchant"": 0.35397395, ""payment_link"": 0.65768743, ""retry_payment"": 0.57069188, ""whatsapp_reminder"": 0.58488125}","{""escalate_to_merchant"": 5118.6, ""payment_link"": 9545.86, ""retry_payment"": 8289.72, ""whatsapp_reminder"": 8490.16}",False,True,recovery_policy_v3,True
TXN0000099074,C008040,2,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.35397395, ""payment_link"": 0.65768743, ""retry_payment"": 0.57069188, ""whatsapp_reminder"": 0.58488125}","{""escalate_to_merchant"": 5118.6, ""payment_link"": 9540.86, ""retry_payment"": 8289.72, ""whatsapp_reminder"": 8490.16}",True,True,recovery_policy_v3,True
TXN0000234828,C000840,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.45434722, ""payment_link"": 0.6203171, ""retry_payment"": 0.57840002, ""whatsapp_reminder"": 0.58695364}","{""escalate_to_merchant"": 39.97, ""payment_link"": 77.71, ""retry_payment"": 79.71, ""whatsapp_reminder"": 75.18}",False,False,recovery_policy_v3,True
TXN0000114641,C008667,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:1.4582973718643188"", ""probability_margin:-0.011995494365692139""]","{""escalate_to_merchant"": 0.56411457, ""payment_link"": 0.72472155, ""retry_payment"": 0.68060327, ""whatsapp_reminder"": 0.71272606}","{""escalate_to_merchant"": 12.23, ""payment_link"": 36.83, ""retry_payment"": 41.92, ""whatsapp_reminder"": 38.29}",True,True,recovery_policy_v3,True
TXN0000033926,C006432,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.53306723, ""payment_link"": 0.7192952, ""retry_payment"": 0.64537722, ""whatsapp_reminder"": 0.71344936}","{""escalate_to_merchant"": 290.04, ""payment_link"": 414.1, ""retry_payment"": 378.42, ""whatsapp_reminder"": 412.9}",False,False,recovery_policy_v3,True
TXN0000038693,C000445,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.44330204, ""payment_link"": 0.64998865, ""retry_payment"": 0.598068, ""whatsapp_reminder"": 0.65295011}","{""escalate_to_merchant"": 708.22, ""payment_link"": 1064.08, ""retry_payment"": 986.2, ""whatsapp_reminder"": 1071.23}",True,True,recovery_policy_v3,True
TXN0000016530,C007341,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.36340868, ""payment_link"": 0.53062457, ""retry_payment"": 0.46694255, ""whatsapp_reminder"": 0.5543732}","{""escalate_to_merchant"": 114.55, ""payment_link"": 192.76, ""retry_payment"": 176.31, ""whatsapp_reminder"": 204.13}",True,True,recovery_policy_v3,True
TXN0000219451,C004120,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:6.664722919464111"", ""probability_margin:0.006072521209716797""]","{""escalate_to_merchant"": 0.45514321, ""payment_link"": 0.62467784, ""retry_payment"": 0.57390434, ""whatsapp_reminder"": 0.63075036}","{""escalate_to_merchant"": 305.89, ""payment_link"": 443.14, ""retry_payment"": 414.23, ""whatsapp_reminder"": 449.81}",True,True,recovery_policy_v3,True
TXN0000240256,C008781,1,stop,,technical_retryable,"[""customer_opted_out""]","{""escalate_to_merchant"": 0.49903235, ""payment_link"": 0.69346815, ""retry_payment"": 0.65230447, ""whatsapp_reminder"": 0.65956086}","{""escalate_to_merchant"": 984.04, ""payment_link"": 1391.19, ""retry_payment"": 1315.96, ""whatsapp_reminder"": 1324.88}",False,False,recovery_policy_v3,True
TXN0000116941,C007740,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.43598908, ""payment_link"": 0.56308424, ""retry_payment"": 0.54266584, ""whatsapp_reminder"": 0.59951365}","{""escalate_to_merchant"": 55.22, ""payment_link"": 92.61, ""retry_payment"": 96.85, ""whatsapp_reminder"": 101.56}",True,True,recovery_policy_v3,True
TXN0000027051,C005135,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.45470446, ""payment_link"": 0.6703136, ""retry_payment"": 0.57922041, ""whatsapp_reminder"": 0.66026056}","{""escalate_to_merchant"": 830.75, ""payment_link"": 1250.53, ""retry_payment"": 1087.09, ""whatsapp_reminder"": 1233.86}",False,False,recovery_policy_v3,True
TXN0000142754,C004707,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.39000005, ""payment_link"": 0.50163633, ""retry_payment"": 0.47694403, ""whatsapp_reminder"": 0.51889181}","{""escalate_to_merchant"": 79.13, ""payment_link"": 122.94, ""retry_payment"": 124.34, ""whatsapp_reminder"": 129.79}",True,True,recovery_policy_v3,True
TXN0000142754,C004707,2,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.39000005, ""payment_link"": 0.50163633, ""retry_payment"": 0.47694403, ""whatsapp_reminder"": 0.51889181}","{""escalate_to_merchant"": 79.13, ""payment_link"": 122.94, ""retry_payment"": 124.34, ""whatsapp_reminder"": 114.79}",False,False,recovery_policy_v3,True
TXN0000002199,C008178,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.33142334, ""payment_link"": 0.45477921, ""retry_payment"": 0.41106361, ""whatsapp_reminder"": 0.44401762}","{""escalate_to_merchant"": 116.52, ""payment_link"": 183.19, ""retry_payment"": 172.52, ""whatsapp_reminder"": 180.85}",True,True,recovery_policy_v3,True
TXN0000156311,C001888,1,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:0.1000295877456665"", ""probability_margin:0.005845844745635986""]","{""escalate_to_merchant"": 0.44535145, ""payment_link"": 0.60628355, ""retry_payment"": 0.55841225, ""whatsapp_reminder"": 0.6004377}","{""escalate_to_merchant"": 154.03, ""payment_link"": 232.73, ""retry_payment"": 221.48, ""whatsapp_reminder"": 232.63}",True,True,recovery_policy_v3,True
TXN0000122141,C000295,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.50196248, ""payment_link"": 0.62782866, ""retry_payment"": 0.57827711, ""whatsapp_reminder"": 0.65741301}","{""escalate_to_merchant"": 156.71, ""payment_link"": 216.27, ""retry_payment"": 206.34, ""whatsapp_reminder"": 229.23}",False,False,recovery_policy_v3,True
TXN0000113666,C001994,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:18.1"", ""probability_margin:0.03718525""]","{""escalate_to_merchant"": 0.59953296, ""payment_link"": 0.7088142, ""retry_payment"": 0.67162895, ""whatsapp_reminder"": 0.69418788}","{""escalate_to_merchant"": 395.87, ""payment_link"": 486.59, ""retry_payment"": 468.48, ""whatsapp_reminder"": 478.57}",False,True,recovery_policy_v3,True
