payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,raw_best_action,selected_action,selected_probability,decision_margin,fallback_used,decision_reason,selected_action_supported,candidate_actions,predicted_retry_payment_probability,retry_payment_support_count,retry_payment_support_ess,retry_payment_supported,predicted_payment_link_probability,payment_link_support_count,payment_link_support_ess,payment_link_supported,predicted_whatsapp_reminder_probability,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,whatsapp_reminder_supported,predicted_escalate_to_merchant_probability,escalate_to_merchant_support_count,escalate_to_merchant_support_ess,escalate_to_merchant_supported
TXN0000148994,C008689,2024-12-12 22:42:15,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,whatsapp_reminder,0.53645742,0.04632229,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.38675159, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.5079155, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.49013513, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.53645742, ""supported"": true}}",0.49013513,172,27.72056966,True,0.50791550,17,16.07278182,False,0.53645742,66,18.92736169,True,0.38675159,211,29.09046962,True
TXN0000005633,C008360,2024-12-12 23:29:09,retry_payment,0.90000000,1,retry_payment,0,payment_link,retry_payment,0.72829980,0.01450080,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.59287208, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.77855039, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.7282998, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.76404959, ""supported"": true}}",0.72829980,387,66.60326136,True,0.77855039,625,91.91881191,True,0.76404959,50,36.09870729,True,0.59287208,196,56.61961283,True
TXN0000110587,C007205,2024-12-13 02:50:47,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.64304096,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.50770766, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.68106055, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.64304096, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.7002095, ""supported"": false}}",0.64304096,58,8.97709815,True,0.68106055,3,3.00000000,False,0.70020950,24,3.90270249,False,0.50770766,8,8.00000000,False
TXN0000186881,C000837,2024-12-13 07:14:26,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,retry_payment,0.42240345,0.01279786,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.2666955, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.45375702, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.42240345, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.46655488, ""supported"": true}}",0.42240345,129,19.07760664,True,0.45375702,218,30.47265689,True,0.46655488,34,21.95535821,True,0.26669550,65,18.84615345,True
TXN0000142131,C000462,2024-12-13 09:30:39,retry_payment,0.90000000,1,retry_payment,0,payment_link,retry_payment,0.64477772,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.52836245, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.68419474, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.64477772, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.67374313, ""supported"": false}}",0.64477772,58,8.97709815,True,0.68419474,3,3.00000000,False,0.67374313,24,3.90270249,False,0.52836245,8,8.00000000,False
TXN0000022057,C008074,2024-12-13 10:42:11,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,whatsapp_reminder,whatsapp_reminder,0.64135307,0.04832870,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.49663758, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.63301724, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.59302437, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.64135307, ""supported"": true}}",0.59302437,126,18.74890631,True,0.63301724,9,9.00000000,False,0.64135307,73,15.08078281,True,0.49663758,237,33.53941007,True
TXN0000081561,C003460,2024-12-13 11:02:25,whatsapp_reminder,0.03333333,1,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.57191491,0.02851886,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.42942435, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.54823196, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.54339606, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.57191491, ""supported"": true}}",0.54339606,172,27.72056966,True,0.54823196,17,16.07278182,False,0.57191491,66,18.92736169,True,0.42942435,211,29.09046962,True
TXN0000138319,C006918,2024-12-13 11:17:53,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.63631344,0.01532120,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.49858209, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.66844791, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.63631344, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.68376911, ""supported"": true}}",0.63631344,382,61.49646714,True,0.66844791,55,50.36414754,True,0.68376911,122,42.51287438,True,0.49858209,685,101.16768160,True
TXN0000174779,C003707,2024-12-13 11:58:56,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.59220564,0.00523627,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.46121499, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.63976467, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.59220564, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.64500093, ""supported"": true}}",0.59220564,387,66.60326136,True,0.63976467,625,91.91881191,True,0.64500093,50,36.09870729,True,0.46121499,196,56.61961283,True
TXN0000024701,C006716,2024-12-13 12:16:41,retry_payment,0.03333333,0,escalate_to_merchant,0,payment_link,retry_payment,0.55765754,0.00461912,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.46491787, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.60500938, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.55765754, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.60039026, ""supported"": true}}",0.55765754,359,56.24386377,True,0.60500938,85,37.80492775,True,0.60039026,126,41.91580028,True,0.46491787,694,97.85794000,True
TXN0000014876,C000287,2024-12-13 12:21:42,whatsapp_reminder,0.03333333,1,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.76762182,0.03956473,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.60044402, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.75813806, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.72805709, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.76762182, ""supported"": true}}",0.72805709,126,18.74890631,True,0.75813806,9,9.00000000,False,0.76762182,73,15.08078281,True,0.60044402,237,33.53941007,True
TXN0000047702,C008235,2024-12-13 12:24:35,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,escalate_to_merchant,0.45991153,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.45991153, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.65935469, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.60126448, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.68000168, ""supported"": false}}",0.60126448,49,7.23938140,False,0.65935469,8,4.29589038,False,0.68000168,23,3.80324523,False,0.45991153,11,2.70552140,False
TXN0000164864,C008303,2024-12-13 12:54:03,payment_link,0.90000000,1,payment_link,0,payment_link,payment_link,0.66975808,0.05219471,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 512, ""effective_sample_size"": 71.09486331, ""probability"": 0.4619647, ""supported"": true}, ""payment_link"": {""action_count"": 241, ""effective_sample_size"": 49.77543607, ""probability"": 0.66975808, ""supported"": true}, ""retry_payment"": {""action_count"": 362, ""effective_sample_size"": 56.55389812, ""probability"": 0.60290772, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 96, ""effective_sample_size"": 34.06733257, ""probability"": 0.61756337, ""supported"": true}}",0.60290772,362,56.55389812,True,0.66975808,241,49.77543607,True,0.61756337,96,34.06733257,True,0.46196470,512,71.09486331,True
TXN0000133169,C003587,2024-12-13 12:59:31,payment_link,0.90000000,0,payment_link,0,payment_link,retry_payment,0.48793194,0.01455605,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.35655418, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.53303218, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.48793194, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.51847613, ""supported"": true}}",0.48793194,129,19.07760664,True,0.53303218,218,30.47265689,True,0.51847613,34,21.95535821,True,0.35655418,65,18.84615345,True
TXN0000025098,C006794,2024-12-13 13:33:06,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.57521266,0.01531643,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 512, ""effective_sample_size"": 71.09486331, ""probability"": 0.4101387, ""supported"": true}, ""payment_link"": {""action_count"": 241, ""effective_sample_size"": 49.77543607, ""probability"": 0.6384632, ""supported"": true}, ""retry_payment"": {""action_count"": 362, ""effective_sample_size"": 56.55389812, ""probability"": 0.57521266, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 96, ""effective_sample_size"": 34.06733257, ""probability"": 0.62314677, ""supported"": true}}",0.57521266,362,56.55389812,True,0.63846320,241,49.77543607,True,0.62314677,96,34.06733257,True,0.41013870,512,71.09486331,True
TXN0000125559,C003984,2024-12-13 13:57:56,retry_payment,0.90000000,1,retry_payment,0,payment_link,retry_payment,0.55786300,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 3.68852452, ""probability"": 0.43069339, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.61393338, ""supported"": false}, ""retry_payment"": {""action_count"": 47, ""effective_sample_size"": 47.0, ""probability"": 0.557863, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 21, ""effective_sample_size"": 3.60798899, ""probability"": 0.6113922, ""supported"": false}}",0.55786300,47,47.00000000,True,0.61393338,2,2.00000000,False,0.61139220,21,3.60798899,False,0.43069339,12,3.68852452,False
TXN0000167237,C002367,2024-12-13 15:09:19,payment_link,0.90000000,0,payment_link,0,payment_link,retry_payment,0.42356917,0.00497302,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.28935555, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.47820637, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.42356917, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.47323334, ""supported"": true}}",0.42356917,129,19.07760664,True,0.47820637,218,30.47265689,True,0.47323334,34,21.95535821,True,0.28935555,65,18.84615345,True
TXN0000185049,C009886,2024-12-13 15:48:40,retry_payment,0.90000000,0,retry_payment,0,payment_link,whatsapp_reminder,0.71830571,0.13900030,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 88, ""effective_sample_size"": 12.6942991, ""probability"": 0.57930541, ""supported"": true}, ""payment_link"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.72781169, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.90577463, ""probability"": 0.68764907, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 63, ""effective_sample_size"": 11.63500628, ""probability"": 0.71830571, ""supported"": true}}",0.68764907,49,7.90577463,False,0.72781169,6,6.00000000,False,0.71830571,63,11.63500628,True,0.57930541,88,12.69429910,True
TXN0000086763,C000913,2024-12-13 16:52:08,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,whatsapp_reminder,0.56242931,0.07684320,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.38061941, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.56424129, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.48558611, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.56242931, ""supported"": true}}",0.48558611,172,27.72056966,True,0.56424129,17,16.07278182,False,0.56242931,66,18.92736169,True,0.38061941,211,29.09046962,True
TXN0000143532,C006254,2024-12-13 17:22:27,retry_payment,0.90000000,0,retry_payment,0,payment_link,retry_payment,0.54117155,0.01151901,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.3664135, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.58263665, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.54117155, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.57111764, ""supported"": true}}",0.54117155,387,66.60326136,True,0.58263665,625,91.91881191,True,0.57111764,50,36.09870729,True,0.36641350,196,56.61961283,True
TXN0000004932,C009110,2024-12-13 17:22:56,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.50159925,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.43492323, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.57925844, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.50159925, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.53571129, ""supported"": false}}",0.50159925,58,8.97709815,True,0.57925844,3,3.00000000,False,0.53571129,24,3.90270249,False,0.43492323,8,8.00000000,False
TXN0000160612,C009443,2024-12-13 17:34:29,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,payment_link,0.71030617,0.02600640,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 512, ""effective_sample_size"": 71.09486331, ""probability"": 0.52864015, ""supported"": true}, ""payment_link"": {""action_count"": 241, ""effective_sample_size"": 49.77543607, ""probability"": 0.71030617, ""supported"": true}, ""retry_payment"": {""action_count"": 362, ""effective_sample_size"": 56.55389812, ""probability"": 0.66474819, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 96, ""effective_sample_size"": 34.06733257, ""probability"": 0.68429977, ""supported"": true}}",0.66474819,362,56.55389812,True,0.71030617,241,49.77543607,True,0.68429977,96,34.06733257,True,0.52864015,512,71.09486331,True
TXN0000053969,C002212,2024-12-13 17:36:47,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,escalate_to_merchant,0.51960343,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.51960343, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.64582998, ""supported"": false}, ""retry_payment"": {""action_count"": 19, ""effective_sample_size"": 3.41762696, ""probability"": 0.61445826, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.64936084, ""supported"": false}}",0.61445826,19,3.41762696,False,0.64582998,2,2.00000000,False,0.64936084,6,6.00000000,False,0.51960343,1,1.00000000,False
TXN0000238453,C000382,2024-12-13 17:38:36,payment_link,0.03333333,1,whatsapp_reminder,0,payment_link,retry_payment,0.60072458,0.01075023,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.50409132, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.6476137, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.60072458, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.61147481, ""supported"": true}}",0.60072458,172,27.72056966,True,0.64761370,17,16.07278182,False,0.61147481,66,18.92736169,True,0.50409132,211,29.09046962,True
TXN0000062107,C004913,2024-12-13 18:03:14,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.68258202,0.01806605,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.45020691, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.66451597, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.64050144, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.68258202, ""supported"": true}}",0.64050144,387,66.60326136,True,0.66451597,625,91.91881191,True,0.68258202,50,36.09870729,True,0.45020691,196,56.61961283,True
TXN0000096619,C007038,2024-12-13 18:08:58,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,escalate_to_merchant,0.68340796,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.68340796, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.82462162, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.76449513, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.80769938, ""supported"": false}}",0.76449513,49,7.23938140,False,0.82462162,8,4.29589038,False,0.80769938,23,3.80324523,False,0.68340796,11,2.70552140,False
TXN0000076957,C005541,2024-12-13 18:32:29,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.49680930,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 3.68852452, ""probability"": 0.4090659, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.5560081, ""supported"": false}, ""retry_payment"": {""action_count"": 47, ""effective_sample_size"": 47.0, ""probability"": 0.4968093, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 21, ""effective_sample_size"": 3.60798899, ""probability"": 0.57360631, ""supported"": false}}",0.49680930,47,47.00000000,True,0.55600810,2,2.00000000,False,0.57360631,21,3.60798899,False,0.40906590,12,3.68852452,False
TXN0000092646,C008447,2024-12-13 18:51:32,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,whatsapp_reminder,0.51786864,0.04141364,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 72, ""effective_sample_size"": 12.00499847, ""probability"": 0.38296348, ""supported"": true}, ""payment_link"": {""action_count"": 23, ""effective_sample_size"": 5.49540018, ""probability"": 0.52681035, ""supported"": false}, ""retry_payment"": {""action_count"": 73, ""effective_sample_size"": 10.21909638, ""probability"": 0.476455, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 54, ""effective_sample_size"": 8.41672235, ""probability"": 0.51786864, ""supported"": true}}",0.47645500,73,10.21909638,True,0.52681035,23,5.49540018,False,0.51786864,54,8.41672235,True,0.38296348,72,12.00499847,True
TXN0000090861,C004631,2024-12-13 19:05:52,payment_link,0.03333333,0,retry_payment,0,payment_link,escalate_to_merchant,0.51838440,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.5183844, ""supported"": false}, ""payment_link"": {""action_count"": 6, ""effective_sample_size"": 1.39509533, ""probability"": 0.75197923, ""supported"": false}, ""retry_payment"": {""action_count"": 11, ""effective_sample_size"": 11.0, ""probability"": 0.70641148, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.72200996, ""supported"": false}}",0.70641148,11,11.00000000,False,0.75197923,6,1.39509533,False,0.72200996,2,2.00000000,False,0.51838440,1,1.00000000,False
TXN0000179884,C007512,2024-12-13 19:47:17,payment_link,0.90000000,1,payment_link,0,payment_link,retry_payment,0.66049767,0.00623238,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.53776354, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.6821627, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.66049767, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.67593032, ""supported"": true}}",0.66049767,129,19.07760664,True,0.68216270,218,30.47265689,True,0.67593032,34,21.95535821,True,0.53776354,65,18.84615345,True
TXN0000147254,C008655,2024-12-13 20:54:41,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.64158171,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 7.36805008, ""probability"": 0.49221155, ""supported"": false}, ""payment_link"": {""action_count"": 25, ""effective_sample_size"": 3.45418296, ""probability"": 0.6772204, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.64158171, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 10, ""effective_sample_size"": 3.5296262, ""probability"": 0.65493131, ""supported"": false}}",0.64158171,58,8.97709815,True,0.67722040,25,3.45418296,False,0.65493131,10,3.52962620,False,0.49221155,12,7.36805008,False
TXN0000011087,C004501,2024-12-13 21:09:10,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,payment_link,0.57740408,0.03109229,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 43, ""effective_sample_size"": 10.73819641, ""probability"": 0.46444035, ""supported"": true}, ""payment_link"": {""action_count"": 90, ""effective_sample_size"": 12.53697431, ""probability"": 0.57740408, ""supported"": true}, ""retry_payment"": {""action_count"": 59, ""effective_sample_size"": 8.94277964, ""probability"": 0.5463118, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 19, ""effective_sample_size"": 4.27099396, ""probability"": 0.5844934, ""supported"": false}}",0.54631180,59,8.94277964,True,0.57740408,90,12.53697431,True,0.58449340,19,4.27099396,False,0.46444035,43,10.73819641,True
TXN0000010116,C002141,2024-12-13 23:52:15,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.68357557,0.02615756,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.50566643, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.64129132, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.65741801, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.68357557, ""supported"": true}}",0.65741801,172,27.72056966,True,0.64129132,17,16.07278182,False,0.68357557,66,18.92736169,True,0.50566643,211,29.09046962,True
TXN0000183550,C006650,2024-12-14 00:19:51,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,whatsapp_reminder,0.59750330,0.02881652,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.4148376, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.58912349, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.56868678, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.5975033, ""supported"": true}}",0.56868678,126,18.74890631,True,0.58912349,9,9.00000000,False,0.59750330,73,15.08078281,True,0.41483760,237,33.53941007,True
